image_name,object_id,x_center,y_center,width,height,image_area,area,mass
20231103_124957,0,0.31640625,0.162109375,0.609375,0.384765625,16803,3178.198308,27
20231103_124957,19,0.1640625,0.47265625,0.451171875,0.673828125,16201,3064.333201,27
20231103_124957,3,0.59375,0.4296875,0.8984375,0.685546875,18540,3506.742643,40
20231103_125103,0,0.23828125,0.1484375,0.537109375,0.375,16819,3096.289014,27
20231103_125103,21,0.55859375,0.59375,0.69921875,0.755859375,7537,1387.521868,24
20231106_114439,18,0.162109375,0.173828125,0.3984375,0.34765625,10903,2018.382362,24
20231106_114439,0,0.1171875,0.404296875,0.505859375,0.775390625,40424,7483.361332,58
20231106_114439,3,0.51171875,0.44921875,0.904296875,0.8515625,38388,7106.453464,81
20231106_114605,18,0.16015625,0.20703125,0.3984375,0.37890625,11116,1958.781455,24
20231106_114605,19,0.453125,0.111328125,0.7421875,0.3828125,17220,3034.384371,32
20231106_114605,0,0.142578125,0.4140625,0.53515625,0.802734375,41786,7363.227951,58
20231106_114605,3,0.541015625,0.4453125,0.9375,0.837890625,38839,6843.928837,81
20231106_115308,18,0.048828125,0.265625,0.380859375,0.671875,36825,8563.936163,24
20231106_115308,11,0.416015625,0.375,0.775390625,0.935546875,54724,12726.48588,999
20231106_115600,18,0.16796875,0.220703125,0.3984375,0.38671875,10343,1954.234977,24
20231106_115600,19,0.453125,0.1328125,0.734375,0.3984375,16458,3109.619961,32
20231106_115600,0,0.14453125,0.421875,0.5234375,0.79296875,38971,7363.28834,58
20231106_115657,18,0.212890625,0.58203125,0.38671875,0.814453125,10874,1862.362474,24
20231106_115657,0,0.427734375,0.46875,0.796875,0.859375,39977,6846.759667,58
20231106_115802,0,0.19921875,0.140625,0.580078125,0.52734375,40227,6878.482208,58
20231106_115802,18,0.615234375,0.158203125,0.78515625,0.39453125,10922,1867.571101,24
20231106_115802,3,0.53515625,0.408203125,0.9140625,0.828125,39560,6764.43076,81
20231106_120208,11,0.25,0.0859375,0.693359375,0.40625,39757,7442.930378,65
20231106_120208,5,0.328125,0.451171875,0.669921875,0.68359375,23529,4404.877352,58
20231106_120208,18,0.705078125,0.22265625,0.943359375,0.5625,21646,4052.35986,70
20231106_120228,11,0.224609375,0.142578125,0.662109375,0.435546875,35128,6163.41027,65
20231106_120228,5,0.322265625,0.470703125,0.669921875,0.681640625,23733,4164.091777,58
20231106_120228,18,0.7109375,0.18359375,0.96484375,0.52734375,24635,4322.352881,70
20231106_120250,11,0.154296875,0.146484375,0.6796875,0.515625,53117,8398.262093,65
20231106_120250,5,0.283203125,0.564453125,0.6796875,0.818359375,31780,5024.695847,58
20231106_120250,18,0.720703125,0.248046875,1,0.638671875,29823,4715.277038,70
20231106_120302,11,0.103515625,0.154296875,0.55078125,0.4609375,39242,8486.648487,65
20231106_120302,18,0.568359375,0.26171875,0.830078125,0.634765625,25877,5596.274474,70
20231106_120302,5,0.1484375,0.501953125,0.51171875,0.74609375,24141,5220.839436,58
20231106_120600,18,0.228515625,0.15625,0.396484375,0.359375,9884,1960.292791,24
20231106_120600,0,0.166015625,0.451171875,0.515625,0.7421875,20090,3984.447812,31
20231106_120600,3,0.498046875,0.142578125,0.85546875,0.5234375,31478,6243.028782,49
20231106_120645,18,0.236328125,0.119140625,0.412109375,0.330078125,10840,1800.773491,24
20231106_120645,0,0.1640625,0.42578125,0.521484375,0.728515625,21593,3587.09428,31
20231106_120645,3,0.484375,0.12890625,0.853515625,0.46875,34145,5672.270374,49
20231106_120740,18,0.189453125,0.154296875,0.396484375,0.33984375,11075,1914.698935,24
20231106_120740,3,0.498046875,0.125,0.88671875,0.478515625,32674,5648.837292,49
20231106_120740,0,0.197265625,0.423828125,0.41015625,0.806640625,19803,3423.637292,31
20231106_120740,19,0.626953125,0.55859375,0.787109375,0.796875,7436,1285.571222,15
20231106_120823,18,0.19140625,0.158203125,0.40234375,0.345703125,11433,1861.426884,24
20231106_120823,0,0.19921875,0.427734375,0.4140625,0.814453125,20305,3305.892843,31
20231106_120823,19,0.591796875,0.2421875,0.712890625,0.5078125,7355,1197.480515,15
20231106_120906,18,0.216796875,0.203125,0.4296875,0.3828125,10776,1826.721779,24
20231106_120906,0,0.109375,0.55859375,0.484375,0.80078125,19745,3347.125234,31
20231106_121856,18,0.150390625,0.1328125,0.40234375,0.390625,18252,2373.963498,49
20231106_121856,5,0.484375,0.12890625,0.650390625,0.294921875,9807,1275.556653,27
20231106_121856,11,0.26171875,0.384765625,0.630859375,0.69921875,33837,4401.04114,50
20231106_122035,18,0.224609375,0.134765625,0.552734375,0.404296875,19007,4521.223349,49
20231106_122035,11,0.103515625,0.439453125,0.486328125,0.765625,31554,7505.796893,50
20231106_122035,5,0.54296875,0.3359375,0.771484375,0.54296875,11785,2803.315472,27
20231106_122044,5,0.26171875,0.44921875,0.525390625,0.689453125,15474,2058.531145,27
20231106_122044,18,0.53125,0.576171875,0.89453125,0.8828125,23440,3118.260956,49
20231106_122044,11,0.568359375,0.20703125,0.947265625,0.5390625,31892,4242.64413,50
20231107_115550,0,0.060546875,0.21484375,0.4609375,0.64453125,47767,7552.380319,62
20231107_115550,3,0.509765625,0.0703125,0.849609375,0.5,36776,5814.607127,67
20231107_115550,16,0.43359375,0.533203125,0.72265625,0.865234375,25058,3961.888878,47
20231107_115704,0,0.064453125,0.2421875,0.455078125,0.66796875,46379,7704.619349,62
20231107_115704,3,0.486328125,0.078125,0.828125,0.498046875,35692,5929.262679,67
20231107_115811,7,0.08203125,0.1484375,0.396484375,0.486328125,19664,3222.281164,46
20231107_115811,0,0.2265625,0.5,0.6484375,0.89453125,45256,7415.966048,62
20231107_115906,0,0.369140625,0.076171875,0.779296875,0.47265625,45717,6821.947256,62
20231107_115906,16,0.0703125,0.4453125,0.408203125,0.71484375,21695,3237.35472,47
20231107_115906,7,0.6015625,0.498046875,0.921875,0.841796875,26130,3899.150902,46
20231107_120029,0,0.0859375,0.265625,0.52734375,0.615234375,42711,6732.932092,62
20231107_120029,7,0.4296875,0.12890625,0.775390625,0.412109375,24087,3797.057791,46
20231107_120029,16,0.5390625,0.51171875,0.802734375,0.80078125,21430,3378.210174,47
20231107_121538,16,0.640625,0.3046875,0.857421875,0.564453125,12482,2151.642129,27
20231107_121538,7,0.31640625,0.17578125,0.580078125,0.390625,16461,2837.540545,27
20231107_121538,0,0.412109375,0.5625,0.732421875,0.80859375,20827,3590.149865,36
20231107_121705,3,0.212890625,0.03125,0.6015625,0.39453125,27037,4528.306516,41
20231107_121705,7,0.603515625,0.26171875,0.84375,0.53125,15521,2599.54305,27
20231107_121705,0,0.224609375,0.4296875,0.470703125,0.77734375,22600,3785.17318,36
20231107_121705,16,0.5,0.595703125,0.78125,0.845703125,13413,2246.483534,27
20231107_121846,3,0.455078125,0.060546875,0.80078125,0.455078125,27324,4458.238576,41
20231107_121846,0,0.12109375,0.3515625,0.423828125,0.60546875,23881,3896.471799,36
20231107_122036,16,0.501953125,0.21875,0.76953125,0.44140625,13072,2335.230807,27
20231107_122036,0,0.193359375,0.3515625,0.458984375,0.638671875,20346,3634.685282,36
20231107_122154,0,0.18359375,0.265625,0.4140625,0.583984375,20429,3475.280929,36
20231107_122154,16,0.55859375,0.150390625,0.7890625,0.408203125,14816,2520.424996,27
20231107_122154,7,0.533203125,0.521484375,0.78515625,0.79296875,14899,2534.544547,27
20231108_123952,7,0.123046875,0.357421875,0.3515625,0.61328125,16962,2938.212198,39
20231108_123952,3,0.224609375,0.0859375,0.60546875,0.41796875,35294,6113.740202,85
20231108_123952,18,0.115234375,0.619140625,0.3671875,0.806640625,11627,2014.066338,25
20231108_123952,0,0.361328125,0.533203125,0.689453125,0.904296875,38063,6593.395288,54
20231108_124237,18,0.244140625,0.087890625,0.44140625,0.3515625,12303,2071.684566,25
20231108_124237,7,0.5234375,0.158203125,0.818359375,0.388671875,21453,3612.439973,39
20231108_124237,0,0.068359375,0.396484375,0.46484375,0.74609375,41705,7022.645275,54
20231108_124237,3,0.455078125,0.470703125,0.884765625,0.84375,43989,7407.244767,85
20231108_124406,18,0.251953125,0.10546875,0.453125,0.375,12631,2076.212446,25
20231108_124406,0,0.083984375,0.416015625,0.48046875,0.767578125,42110,6921.803982,54
20231108_124406,3,0.474609375,0.4765625,0.904296875,0.857421875,45456,7471.800566,85
20231108_124612,0,0.08203125,0.40234375,0.46875,0.74609375,40618,7070.58379,54
20231108_124612,7,0.51953125,0.462890625,0.83203125,0.748046875,23799,4142.814112,39
20231108_124703,18,0.224609375,0.126953125,0.421875,0.38671875,12089,2081.194097,25
20231108_124703,0,0.095703125,0.462890625,0.4765625,0.8046875,39971,6881.248182,54
20231108_124703,7,0.51953125,0.484375,0.853515625,0.78515625,25236,4344.529262,39
20231109_122432,19,0.3046875,0.142578125,0.6171875,0.31640625,13698,2448.709634,33
20231109_122432,7,0.5625,0.23046875,0.849609375,0.556640625,25329,4527.914025,50
20231109_122432,0,0.12109375,0.333984375,0.49609375,0.552734375,25620,4579.934357,35
20231109_122432,3,0.537109375,0.578125,0.826171875,0.927734375,24779,4429.593811,58
20231109_122527,7,0.4453125,0.107421875,0.80078125,0.412109375,26046,3995.544889,50
20231109_122527,0,0.095703125,0.279296875,0.421875,0.611328125,26661,4089.887979,35
20231109_122527,3,0.599609375,0.5,0.92578125,0.7890625,26503,4065.650242,58
20231109_122632,0,0.087890625,0.31640625,0.4140625,0.654296875,27756,4842.743911,35
20231109_122632,3,0.53125,0.162109375,0.8359375,0.458984375,24445,4265.0553,58
20231109_122714,0,0.1015625,0.29296875,0.435546875,0.62890625,28467,4415.413483,35
20231109_122714,3,0.556640625,0.15234375,0.857421875,0.4453125,23859,3700.683258,58
20231109_122714,19,0.380859375,0.548828125,0.701171875,0.869140625,21151,3280.655165,33
20231109_122849,0,0.072265625,0.2265625,0.484375,0.505859375,29929,4754.691437,35
20231109_122849,3,0.53125,0.1484375,0.841796875,0.4453125,26142,4153.067044,58
20231109_122849,7,0.169921875,0.509765625,0.54296875,0.875,26358,4187.382034,50
20231109_122849,19,0.498046875,0.603515625,0.79296875,0.90234375,21726,3451.516127,33
20231109_124709,0,0.1796875,0.287109375,0.36328125,0.6640625,17444,2902.390548,19
20231109_124709,3,0.484375,0.080078125,0.76953125,0.39453125,20185,3358.447215,25
20231109_124709,7,0.376953125,0.609375,0.623046875,0.8515625,16833,2800.730343,29
20231109_124709,19,0.68359375,0.4453125,0.85546875,0.7578125,11752,1955.336719,14
20231109_124811,0,0.1953125,0.259765625,0.3671875,0.6328125,17204,2449.478477,19
20231109_124811,3,0.5,0.078125,0.7734375,0.373046875,17945,2554.980893,25
20231109_124811,19,0.69140625,0.421875,0.85546875,0.720703125,10861,1546.372108,14
20231109_124811,7,0.400390625,0.615234375,0.6484375,0.8671875,17122,2437.803446,29
20231109_124913,3,0.48046875,0.126953125,0.736328125,0.39453125,17889,3179.709312,25
20231109_124913,0,0.17578125,0.294921875,0.365234375,0.662109375,16823,2990.231414,19
20231109_124913,19,0.552734375,0.41796875,0.826171875,0.60546875,10081,1791.863691,14
20231109_125050,0,0.171875,0.283203125,0.349609375,0.662109375,17412,2648.864902,19
20231109_125050,3,0.423828125,0.109375,0.69140625,0.359375,16926,2574.930354,25
20231109_125050,7,0.654296875,0.369140625,0.876953125,0.626953125,14731,2241.007861,29
20231109_125144,3,0.435546875,0.119140625,0.703125,0.37109375,17036,2696.752875,25
20231109_125144,19,0.234375,0.263671875,0.73046875,0.59765625,12799,2026.047197,14
20231109_125144,7,0.669921875,0.375,0.888671875,0.630859375,14799,2342.641806,29
20231110_133703,16,0.294921875,0.099609375,0.630859375,0.376953125,24705,3888.705858,76
20231110_133703,12,0.154296875,0.3359375,0.375,0.666015625,14189,2233.428351,36
20231110_133703,20,0.31640625,0.5,0.73046875,0.88671875,37506,5903.655208,64
20231110_133955,3,0.13671875,0.072265625,0.498046875,0.427734375,36491,5691.579295,58
20231110_133955,16,0.55078125,0.099609375,0.82421875,0.431640625,26185,4084.130439,76
20231110_133955,20,0.4296875,0.521484375,0.8359375,0.892578125,39140,6104.749489,64
20231110_134408,12,0.318359375,0.171875,0.548828125,0.42578125,13777,2316.216281,36
20231110_134408,20,0.427734375,0.521484375,0.828125,0.90234375,39895,6707.225705,64
20231110_134503,12,0.2421875,0.150390625,0.458984375,0.416015625,13166,2096.644661,36
20231110_134503,3,0.451171875,0.037109375,0.77734375,0.41015625,32796,5222.661272,58
20231110_134503,20,0.4375,0.509765625,0.830078125,0.884765625,38593,6145.815541,64
20231113_124025,7,0.65625,0.173828125,0.873046875,0.408203125,10564,1772.672449,21
20231113_124025,0,0.263671875,0.53515625,0.634765625,0.861328125,35211,5908.516624,55
20231113_124025,19,0.67578125,0.46875,0.953125,0.783203125,22736,3815.17236,42
20231113_124025,3,0.197265625,0.0234375,0.625,0.326171875,32812,5505.956873,61
20231113_124244,3,0.3515625,0.103515625,0.68359375,0.412109375,28156,5628.328835,61
20231113_124244,0,0.2578125,0.578125,0.626953125,0.916015625,35123,7021.018386,55
20231113_124345,0,0.142578125,0.158203125,0.501953125,0.529296875,36008,6088.438579,55
20231113_124345,7,0.42578125,0.109375,0.78515625,0.310546875,13404,2266.424981,21
20231113_124345,3,0.572265625,0.4609375,0.90625,0.775390625,28691,4851.238371,61
20231113_124441,0,0.125,0.201171875,0.501953125,0.56640625,33472,6209.385322,55
20231113_124441,7,0.408203125,0.134765625,0.70703125,0.31640625,13059,2422.572984,21
20231113_124441,19,0.52734375,0.328125,0.8203125,0.583984375,20483,3799.798027,42
20231113_124441,3,0.521484375,0.630859375,0.888671875,0.9609375,31858,5909.972442,61
20231113_124622,0,0.134765625,0.14453125,0.515625,0.517578125,35032,5783.429813,55
20231113_124622,7,0.45703125,0.080078125,0.7265625,0.30859375,12651,2088.552482,21
20231113_124622,19,0.5625,0.310546875,0.873046875,0.58984375,21175,3495.778896,42
20231113_124622,3,0.5078125,0.6015625,0.876953125,0.931640625,32211,5317.71117,61
20231113_131623,17,0.10546875,0.17578125,0.431640625,0.521484375,27165,429.0041521,76
20231113_135217,17,0.09375,0.32421875,0.400390625,0.61328125,19785,3660.081324,76
20231114_122619,2,0.658203125,0.427734375,0.80078125,0.724609375,11638,3054.351728,23
20231114_122619,12,0.41796875,0.1328125,0.7265625,0.421875,24802,6509.196732,54
20231114_122627,2,0.177734375,0.54296875,0.4296875,0.76171875,11628,203.582663,23
20231114_122627,12,0.4921875,0.47265625,0.861328125,0.755859375,29072,508.9916734,54
20231114_122632,2,0.154296875,0.255859375,0.328125,0.521484375,10331,2809.953451,23
20231114_122632,12,0.1796875,0.548828125,0.501953125,0.890625,30882,8399.669196,54
20231114_123331,16,0.322265625,0.0703125,0.640625,0.31640625,22206,3585.709517,47
20231114_123331,3,0.33984375,0.51953125,0.71875,0.888671875,42141,6804.709753,88
20231114_123331,7,0.630859375,0.2421875,0.9140625,0.525390625,21838,3526.286789,38
20231114_123547,16,0.326171875,0.107421875,0.640625,0.345703125,20171,3863.409832,47
20231114_123547,7,0.671875,0.267578125,0.927734375,0.6328125,23151,4434.177831,38
20231114_123547,3,0.349609375,0.5703125,0.736328125,0.9296875,42684,8175.389682,88
20231114_124050,7,0.080078125,0.330078125,0.4140625,0.623046875,26648,4116.438817,38
20231114_124050,16,0.376953125,0.095703125,0.658203125,0.33203125,18418,2845.112959,47
20231114_124050,3,0.341796875,0.5546875,0.732421875,0.955078125,41802,6457.346722,88
20231114_124330,16,0.36328125,0.123046875,0.720703125,0.37109375,24202,4098.739232,47
20231114_124330,7,0.09375,0.306640625,0.404296875,0.728515625,27875,4720.781592,38
20231114_124330,3,0.47265625,0.48046875,0.8828125,0.845703125,40397,6841.449829,88
20231114_124425,16,0.498046875,0.0703125,0.798828125,0.35546875,20631,3393.308385,47
20231114_124425,3,0.44921875,0.44921875,0.87890625,0.83203125,36872,6064.566273,88
20231114_124425,7,0.115234375,0.416015625,0.462890625,0.763671875,24470,4024.732499,38
20231114_124913,12,0.29296875,0.20703125,0.53125,0.396484375,9846,2526.596662,24
20231114_124913,2,0.59765625,0.3046875,0.845703125,0.509765625,10701,2745.99948,23
20231114_124913,5,0.13671875,0.423828125,0.439453125,0.7734375,22386,5744.50466,58
20231114_125141,2,0.185546875,0.2578125,0.287109375,0.533203125,8928,9312.643471,23
20231114_125141,12,0.330078125,0.533203125,0.564453125,0.689453125,10714,11175.5894,24
20231114_125141,5,0.578125,0.2421875,0.763671875,0.552734375,17753,18517.84941,58
20231114_125357,5,0.111328125,0.4140625,0.345703125,0.783203125,22814,5553.699138,58
20231114_125357,12,0.27734375,0.25390625,0.576171875,0.384765625,11307,2752.506187,24
20231114_125357,2,0.560546875,0.37890625,0.74609375,0.638671875,10590,2577.964139,23
20231114_125917,16,0.396484375,0.09375,0.63671875,0.302734375,12905,2121.907956,19
20231114_125917,7,0.283203125,0.6484375,0.53515625,0.90234375,16065,2641.491772,26
20231114_125917,3,0.591796875,0.41796875,0.9140625,0.869140625,30889,5078.931798,54
20231114_130059,7,0.35546875,0.59375,0.55859375,0.953125,16950,3123.654716,26
20231114_130059,3,0.6171875,0.423828125,0.947265625,0.796875,28185,5194.112576,54
20231114_130215,16,0.171875,0.3046875,0.322265625,0.548828125,10255,1629.655349,19
20231114_130215,7,0.361328125,0.564453125,0.587890625,0.916015625,16990,2699.936068,26
20231114_130215,3,0.626953125,0.3671875,0.931640625,0.724609375,28153,4473.884645,54
20231114_130336,16,0.10546875,0.353515625,0.34765625,0.599609375,13804,2452.793207,19
20231114_130336,3,0.583984375,0.34375,0.880859375,0.81640625,31366,5573.334667,54
20231114_130527,16,0.09765625,0.322265625,0.341796875,0.568359375,13947,2258.270501,19
20231114_130527,7,0.626953125,0.3515625,0.880859375,0.73046875,20260,3280.458905,26
20231116_174857,12,0.2578125,0.125,0.5078125,0.37109375,15313,3013.387029,59
20231116_174857,2,0.2421875,0.4375,0.5078125,0.703125,16873,3320.373495,53
20231116_174857,11,0.537109375,0.146484375,0.830078125,0.607421875,33898,6670.658493,92
20231116_175059,2,0.263671875,0.181640625,0.513671875,0.37890625,15379,3267.370759,53
20231116_175059,12,0.595703125,0.203125,0.90625,0.4765625,20025,4254.444337,59
20231116_175059,11,0.20703125,0.484375,0.744140625,0.771484375,41572,8832.247689,92
20231116_175235,11,0.12109375,0.177734375,0.427734375,0.66015625,37093,11095.07339,92
20231116_175235,12,0.408203125,0.541015625,0.716796875,0.880859375,24716,7392.926806,59
20231116_175908,0,0.146484375,0.16796875,0.494140625,0.4921875,26343,4758.85227,57
20231116_175908,3,0.453125,0.48046875,0.857421875,0.87109375,35956,6495.436823,74
20231116_180121,0,0.14453125,0.171875,0.533203125,0.5078125,28531,5131.415928,57
20231116_180121,3,0.458984375,0.494140625,0.876953125,0.8984375,38680,6956.754691,74
20231116_180245,0,0.107421875,0.111328125,0.443359375,0.529296875,31745,4862.765763,57
20231116_180245,18,0.595703125,0.126953125,0.767578125,0.37109375,13224,2025.68009,37
20231116_180245,3,0.443359375,0.439453125,0.87109375,0.927734375,46818,7171.679556,74
20231116_180415,18,0.310546875,0.599609375,0.517578125,0.81640625,12558,2074.489226,37
20231116_180415,0,0.572265625,0.4296875,0.84375,0.865234375,30314,5007.649816,57
20231116_180510,0,0.1640625,0.076171875,0.44140625,0.515625,31681,4693.182664,57
20231116_180510,18,0.49609375,0.134765625,0.705078125,0.35546875,12646,1873.362204,37
20231116_180510,9,0.48046875,0.4453125,0.86328125,0.822265625,28541,4228.027096,40
20231116_180554,0,0.162109375,0.107421875,0.435546875,0.548828125,31056,4993.499681,93
20231116_181940,11,0.203125,0.123046875,0.599609375,0.64453125,46908,8689.750511,93
20231116_181940,12,0.3359375,0.681640625,0.62109375,0.841796875,11105,2057.211551,29
20231116_181940,2,0.658203125,0.404296875,0.822265625,0.66015625,11306,2094.446987,33
20231116_182008,2,0.251953125,0.51953125,0.486328125,0.734375,13453,2301.833699,33
20231116_182008,12,0.326171875,0.197265625,0.59765625,0.359375,12094,2069.306233,29
20231116_182008,11,0.603515625,0.27734375,0.87109375,0.83984375,40140,6868.029784,93
20231116_182757,3,0.59375,0.201171875,0.888671875,0.4453125,16134,2619.575242,23
20231116_182757,0,0.23046875,0.37890625,0.4921875,0.68359375,20765,3371.481338,33
20231116_182837,3,0.599609375,0.23828125,0.916015625,0.494140625,18387,2818.185461,23
20231116_182837,0,0.234375,0.45703125,0.5,0.7578125,21952,3364.594944,33
20231116_182924,0,0.228515625,0.416015625,0.490234375,0.716796875,21076,3329.325482,33
20231116_182924,3,0.486328125,0.154296875,0.74609375,0.43359375,16599,2622.104463,23
20231116_183045,3,0.439453125,0.130859375,0.720703125,0.41015625,18715,2900.274139,23
20231116_183045,0,0.232421875,0.4296875,0.5,0.732421875,21997,3408.887536,33
20231116_183045,18,0.625,0.494140625,0.771484375,0.724609375,9319,1444.170703,22
20231116_183142,0,0.171875,0.353515625,0.423828125,0.69921875,23370,3672.037417,33
20231116_183142,18,0.658203125,0.44140625,0.8046875,0.673828125,9186,1443.360536,22
20231116_183252,0,0.197265625,0.361328125,0.4453125,0.705078125,22831,3633.586216,33
20231116_183412,18,0.4375,0.294921875,0.6015625,0.51171875,9752,1395.209149,22
20231116_183412,3,0.603515625,0.22265625,0.85546875,0.482421875,16435,2351.339455,23
20231116_183412,0,0.14453125,0.283203125,0.421875,0.712890625,23291,3332.220703,33
20231117_120854,12,0.201171875,0.498046875,0.498046875,0.869140625,27722,5258.455924,77
20231117_120854,14,0.6328125,0.447265625,0.8671875,0.78515625,18404,3490.968286,44
20231117_120854,11,0.24609375,0.095703125,0.744140625,0.416015625,46099,8744.302707,88
20231117_120908,12,0.2890625,0.548828125,0.701171875,0.845703125,26913,6820.475628,77
20231117_120908,11,0.08203125,0.130859375,0.48828125,0.5703125,49395,12518.01708,88
20231117_120908,14,0.60546875,0.220703125,0.818359375,0.572265625,18336,4646.833914,44
20231117_120937,14,0.35546875,0.158203125,0.71875,0.33984375,21552,3828.231925,44
20231117_120937,12,0.5703125,0.4375,0.892578125,0.791015625,27468,4879.077325,77
20231117_120937,11,0.1015625,0.369140625,0.466796875,0.875,51930,9224.205821,88
20231117_121009,11,0.142578125,0.046875,0.599609375,0.384765625,43530,10759.47219,88
20231117_121009,14,0.638671875,0.26171875,0.791015625,0.59375,17188,4248.421963,44
20231117_121009,12,0.228515625,0.4765625,0.5703125,0.7734375,23947,5919.069161,77
20231117_121229,12,0.244140625,0.08203125,0.623046875,0.375,26870,5242.94983,77
20231117_121229,14,0.658203125,0.3359375,0.8359375,0.693359375,20754,4049.578741,44
20231117_121229,11,0.154296875,0.498046875,0.6015625,0.912109375,50684,9889.604361,88
20231117_122121,7,0.021484375,0.25390625,0.37109375,0.56640625,29201,4752.808815,40
20231117_122121,3,0.388671875,0.025390625,0.744140625,0.380859375,32156,5233.770086,65
20231117_122121,0,0.353515625,0.453125,0.66796875,0.921875,44517,7245.669328,60
20231117_122222,0,0.099609375,0.384765625,0.548828125,0.69140625,41467,7455.482362,60
20231117_122222,3,0.609375,0.421875,0.96875,0.77734375,30429,5470.925622,65
20231117_122313,7,0.33984375,0.04296875,0.7265625,0.31640625,25743,4149.274234,40
20231117_122313,0,0.064453125,0.33984375,0.541015625,0.6640625,46572,7506.506608,60
20231117_122313,3,0.603515625,0.3828125,0.98828125,0.759765625,34449,5552.51323,65
20231117_122350,7,0.361328125,0.11328125,0.732421875,0.375,23554,3644.857301,40
20231117_122350,0,0.087890625,0.396484375,0.5546875,0.708984375,44009,6810.160692,60
20231117_122350,16,0.681640625,0.357421875,0.87890625,0.771484375,19588,3031.139713,51
20231117_122424,7,0.326171875,0.07421875,0.7109375,0.337890625,24416,4600.129997,40
20231117_122424,0,0.064453125,0.36328125,0.515625,0.669921875,42113,7934.357576,60
20231117_122510,16,0.208984375,0.58984375,0.546875,0.828125,20882,3211.72152,51
20231117_122510,0,0.595703125,0.28125,0.9296875,0.76953125,47442,7296.738452,60
20231117_123805,12,0.41796875,0.20703125,0.70703125,0.4296875,13718,2581.810066,42
20231117_123805,17,0.166015625,0.42578125,0.521484375,0.861328125,31974,6017.699012,55
20231117_123805,5,0.623046875,0.52734375,0.833984375,0.73828125,11184,2104.896033,39
20231117_124030,12,0.2734375,0.24609375,0.578125,0.41796875,13334,2732.307757,42
20231117_124030,5,0.6328125,0.43359375,0.822265625,0.580078125,10082,2065.931214,39
20231117_124030,17,0.208984375,0.541015625,0.591796875,0.9453125,30062,6160.08968,55
20231117_124231,5,0.134765625,0.42578125,0.345703125,0.59765625,12956,2645.660837,39
20231117_124231,17,0.39453125,0.046875,0.79296875,0.4765625,32085,6551.870019,55
20231117_124231,12,0.435546875,0.6015625,0.73828125,0.787109375,14370,2934.404618,42
20231117_124251,5,0.166015625,0.470703125,0.3671875,0.642578125,12662,2069.773708,39
20231117_124251,12,0.447265625,0.6484375,0.744140625,0.83203125,13969,2283.420386,42
20231117_124251,17,0.42578125,0.10546875,0.810546875,0.529296875,30644,5009.172762,55
20231117_125754,12,0.298828125,0.263671875,0.515625,0.484375,10431,2398.493743,42
20231117_125754,5,0.63671875,0.275390625,0.84765625,0.46875,9498,2183.960653,39
