image_name,object_id,x_center,y_center,width,height,image_area,area,mass
20231117_121229,15.0,0.154296875,0.498046875,0.6015625,0.912109375,50684,,
20231117_121229,7.0,0.779296875,0.87890625,0.869140625,0.97265625,2721,,
20231117_123805,16.0,0.41796875,0.20703125,0.70703125,0.4296875,13718,,
20231117_123805,7.0,0.1640625,0.005859375,0.2578125,0.09765625,2821,,
20231117_123805,23.0,0.25,0.59765625,0.521484375,0.861328125,12453,,
20231117_123805,23.0,0.166015625,0.42578125,0.43359375,0.697265625,19468,,
20231117_123805,8.0,0.623046875,0.52734375,0.833984375,0.73828125,11184,,
20231117_124030,7.0,0.353515625,0.0,0.44140625,0.08984375,2591,,
20231117_124030,16.0,0.2734375,0.24609375,0.578125,0.41796875,13334,,
20231117_124030,8.0,0.6328125,0.43359375,0.822265625,0.580078125,10082,,
20231117_124030,23.0,0.447265625,0.609375,0.591796875,0.9453125,11384,,
20231117_124030,23.0,0.208984375,0.541015625,0.4765625,0.837890625,18628,,
20231117_124231,8.0,0.134765625,0.42578125,0.345703125,0.59765625,12956,,
20231117_124231,23.0,0.39453125,0.046875,0.55859375,0.400390625,12952,,
20231117_124231,23.0,0.525390625,0.173828125,0.79296875,0.4765625,19030,,
20231117_124231,16.0,0.435546875,0.6015625,0.73828125,0.787109375,14370,,
20231117_124231,7.0,0.705078125,0.90625,0.79296875,1.0,2600,,
20231117_124251,8.0,0.166015625,0.470703125,0.3671875,0.642578125,12662,,
20231117_124251,16.0,0.447265625,0.6484375,0.744140625,0.83203125,13969,,
20231117_124251,23.0,0.42578125,0.10546875,0.59375,0.44921875,12383,,
20231117_124251,23.0,0.55078125,0.232421875,0.810546875,0.529296875,18164,,
20231117_124251,7.0,0.11328125,0.0234375,0.212890625,0.12109375,3248,,
20231117_125754,7.0,0.005859375,0.462890625,0.08984375,0.544921875,2309,,
20231117_125754,16.0,0.298828125,0.263671875,0.515625,0.484375,10431,,
20231117_125754,8.0,0.63671875,0.275390625,0.84765625,0.46875,9498,,
20231117_125754,23.0,0.6171875,0.533203125,0.75,0.85546875,10543,,
20231117_125754,23.0,0.400390625,0.599609375,0.634765625,0.837890625,16739,,
20231117_125804,7.0,0.763671875,0.142578125,0.849609375,0.22265625,2212,,
20231117_125804,8.0,0.462890625,0.2265625,0.67578125,0.41796875,10129,,
20231117_125804,16.0,0.13671875,0.310546875,0.33984375,0.5546875,12011,,
20231117_125804,23.0,0.345703125,0.5078125,0.7265625,0.86328125,30451,,
20231117_125941,16.0,0.1484375,0.21875,0.380859375,0.47265625,13419,,
20231117_125941,8.0,0.513671875,0.169921875,0.74609375,0.3828125,11876,,
20231117_125941,7.0,0.90234375,0.16015625,0.998046875,0.25,2782,,
20231117_125941,23.0,0.32421875,0.47265625,0.7109375,0.826171875,34382,,
20231117_130546,16.0,0.4375,0.23046875,0.673828125,0.4609375,11650,,
20231117_130546,23.0,0.119140625,0.384765625,0.462890625,0.75390625,30967,,
20231117_130546,8.0,0.544921875,0.55078125,0.7421875,0.76953125,10198,,
20231117_130546,7.0,0.896484375,0.4765625,0.974609375,0.55859375,2073,,
20231117_130558,7.0,0.134765625,0.025390625,0.2265625,0.115234375,2732,,
20231117_130558,8.0,0.173828125,0.501953125,0.396484375,0.712890625,11601,,
20231117_130558,16.0,0.494140625,0.525390625,0.740234375,0.736328125,12372,,
20231117_130558,23.0,0.3203125,0.107421875,0.69140625,0.44921875,28894,,
20231120_172747,16.0,0.455078125,0.126953125,0.7265625,0.369140625,14629,,
20231120_172747,30.0,0.24609375,0.314453125,0.48828125,0.53125,12794,,
20231120_172747,8.0,0.306640625,0.564453125,0.578125,0.794921875,15677,,
20231120_172747,15.0,0.666015625,0.3359375,0.951171875,0.748046875,32414,,
20231120_172747,15.0,0.021484375,0.5859375,0.10546875,0.666015625,2257,,
20231120_173213,7.0,0.0078125,0.140625,0.09375,0.22265625,2356,,
20231120_173213,16.0,0.458984375,0.15234375,0.732421875,0.396484375,15012,,
20231120_173213,30.0,0.23828125,0.3359375,0.484375,0.5546875,13229,,
20231120_173213,8.0,0.2890625,0.591796875,0.56640625,0.8359375,16546,,
20231120_173213,15.0,0.65625,0.380859375,0.95703125,0.798828125,33964,,
20231120_173227,7.0,0.8828125,0.013671875,0.9609375,0.09765625,2143,,
20231120_173227,30.0,0.0859375,0.33203125,0.37109375,0.576171875,17205,,
20231120_173227,8.0,0.134765625,0.6171875,0.455078125,0.890625,21005,,
20231120_173227,15.0,0.5546875,0.404296875,0.892578125,0.861328125,40447,,
20231120_173227,16.0,0.345703125,0.1328125,0.654296875,0.40625,19115,,
20231120_173349,15.0,0.29296875,0.095703125,0.701171875,0.435546875,33764,,
20231120_173349,7.0,0.884765625,0.4609375,0.9609375,0.537109375,1970,,
20231120_173349,16.0,0.01171875,0.298828125,0.259765625,0.5703125,16383,,
20231120_173349,30.0,0.171875,0.5703125,0.390625,0.814453125,13762,,
20231120_173349,8.0,0.423828125,0.521484375,0.685546875,0.806640625,16460,,
20231120_173404,8.0,0.130859375,0.25390625,0.3046875,0.51171875,14433,,
20231120_173404,30.0,0.27734375,0.09375,0.4609375,0.29296875,11167,,
20231120_173404,16.0,0.4921875,0.12890625,0.69921875,0.3828125,13346,,
20231120_173404,15.0,0.3203125,0.466796875,0.744140625,0.74609375,29841,,
20231120_173404,7.0,0.423828125,0.916015625,0.498046875,0.99609375,1981,,
20231120_173419,7.0,0.109375,0.025390625,0.185546875,0.09765625,1850,,
20231120_173419,30.0,0.298828125,0.212890625,0.498046875,0.431640625,12959,,
20231120_173419,16.0,0.529296875,0.26171875,0.7578125,0.537109375,15900,,
20231120_173419,8.0,0.1328125,0.38671875,0.3203125,0.673828125,17258,,
20231120_173419,15.0,0.33203125,0.626953125,0.80859375,0.951171875,39098,,
20231120_173445,8.0,0.37109375,0.11328125,0.658203125,0.3515625,16632,,
20231120_173445,7.0,0.017578125,0.435546875,0.095703125,0.51171875,2009,,
20231120_173445,15.0,0.193359375,0.40234375,0.533203125,0.841796875,35036,,
20231120_173445,16.0,0.640625,0.484375,0.91796875,0.73046875,16266,,
20231120_173445,30.0,0.671875,0.21875,0.873046875,0.435546875,13431,,
20231120_173458,8.0,0.181640625,0.1015625,0.47265625,0.345703125,16747,,
20231120_173458,15.0,0.005859375,0.3984375,0.359375,0.833984375,35874,,
20231120_173458,16.0,0.46484375,0.470703125,0.736328125,0.720703125,15551,,
20231120_173458,30.0,0.490234375,0.203125,0.6875,0.423828125,13261,,
20231120_173458,7.0,0.830078125,0.11328125,0.912109375,0.19140625,2101,,
20231120_174034,7.0,0.916015625,0.44140625,0.990234375,0.517578125,1940,,
20231120_174034,8.0,0.357421875,0.15234375,0.62890625,0.330078125,16338,,
20231120_174034,15.0,0.009765625,0.23046875,0.2890625,0.689453125,37822,,
20231120_174034,16.0,0.375,0.525390625,0.5,0.66015625,5431,,
20231120_174034,16.0,0.384765625,0.63671875,0.58984375,0.830078125,10601,,
20231120_174034,30.0,0.51953125,0.380859375,0.763671875,0.58984375,12640,,
20231120_174109,7.0,0.453125,0.015625,0.5234375,0.08203125,1593,,
20231120_174109,15.0,0.220703125,0.173828125,0.638671875,0.40234375,31195,,
20231120_174109,16.0,0.271484375,0.509765625,0.40234375,0.630859375,5179,,
20231120_174109,16.0,0.1015625,0.544921875,0.306640625,0.748046875,10380,,
20231120_174109,8.0,0.59765625,0.447265625,0.76171875,0.712890625,15018,,
20231120_174109,30.0,0.365234375,0.642578125,0.5703125,0.884765625,12925,,
20231120_174128,7.0,0.06640625,0.064453125,0.134765625,0.126953125,1501,,
20231120_174128,16.0,0.40625,0.361328125,0.517578125,0.486328125,4724,,
20231120_174128,16.0,0.298828125,0.201171875,0.484375,0.396484375,9375,,
20231120_174128,30.0,0.154296875,0.44921875,0.390625,0.650390625,12042,,
20231120_174128,8.0,0.3046875,0.681640625,0.583984375,0.85546875,16486,,
20231120_174128,15.0,0.630859375,0.306640625,0.8671875,0.73046875,32995,,
20231120_174134,30.0,0.330078125,0.189453125,0.51953125,0.412109375,10964,,
20231120_174134,7.0,0.861328125,0.07421875,0.931640625,0.146484375,1684,,
20231120_174134,16.0,0.482421875,0.427734375,0.603515625,0.537109375,4497,,
20231120_174134,16.0,0.57421875,0.3203125,0.759765625,0.505859375,8827,,
20231120_174134,8.0,0.138671875,0.337890625,0.29296875,0.591796875,13997,,
20231120_174134,15.0,0.2421875,0.640625,0.654296875,0.87109375,30260,,
20231120_174154,16.0,0.546875,0.421875,0.68359375,0.546875,5693,,
20231120_174154,16.0,0.64453125,0.296875,0.86328125,0.505859375,11425,,
20231120_174154,30.0,0.37109375,0.16015625,0.583984375,0.408203125,13675,,
20231120_174154,8.0,0.1640625,0.333984375,0.337890625,0.6171875,17394,,
20231120_174154,15.0,0.287109375,0.666015625,0.748046875,0.923828125,38437,,
20231120_174154,7.0,0.173828125,0.033203125,0.251953125,0.11328125,2109,,
20231120_174204,30.0,0.421875,0.076171875,0.65234375,0.3515625,15664,,
20231120_174204,8.0,0.158203125,0.205078125,0.365234375,0.515625,19791,,
20231120_174204,16.0,0.56640625,0.37890625,0.716796875,0.513671875,6450,,
20231120_174204,16.0,0.697265625,0.287109375,0.90234375,0.513671875,13555,,
20231120_174204,15.0,0.2265625,0.58984375,0.734375,0.90234375,43906,,
20231120_174204,7.0,0.0234375,0.74609375,0.109375,0.830078125,2366,,
20231120_174212,8.0,0.130859375,0.22265625,0.330078125,0.5234375,18954,,
20231120_174212,30.0,0.384765625,0.09765625,0.607421875,0.36328125,14561,,
20231120_174212,16.0,0.52734375,0.388671875,0.669921875,0.517578125,5867,,
20231120_174212,16.0,0.65234375,0.30078125,0.845703125,0.513671875,12085,,
20231120_174212,15.0,0.201171875,0.59765625,0.689453125,0.892578125,40799,,
20231120_174212,7.0,0.875,0.83984375,0.955078125,0.921875,2234,,
20231120_174354,8.0,0.21484375,0.22265625,0.392578125,0.515625,17838,,
20231120_174354,15.0,0.296875,0.5625,0.7578125,0.814453125,37369,,
20231120_174354,7.0,0.306640625,0.861328125,0.38671875,0.943359375,2143,,
20231120_174354,16.0,0.623046875,0.236328125,0.865234375,0.513671875,16179,,
20231120_174354,30.0,0.421875,0.056640625,0.640625,0.31640625,14207,,
20231120_174401,8.0,0.25,0.236328125,0.4296875,0.541015625,18964,,
20231120_174401,7.0,0.01171875,0.419921875,0.099609375,0.50390625,2456,,
20231120_174401,30.0,0.462890625,0.07421875,0.693359375,0.341796875,15177,,
20231120_174401,16.0,0.666015625,0.267578125,0.916015625,0.552734375,16759,,
20231120_174401,15.0,0.326171875,0.59375,0.796875,0.857421875,39764,,
20231120_174410,8.0,0.2109375,0.341796875,0.376953125,0.626953125,17075,,
20231120_174410,30.0,0.41796875,0.1875,0.6328125,0.44140625,13272,,
20231120_174410,7.0,0.673828125,0.013671875,0.751953125,0.091796875,2021,,
20231120_174410,16.0,0.607421875,0.376953125,0.83984375,0.650390625,15050,,
20231120_174410,15.0,0.267578125,0.677734375,0.724609375,0.94140625,37621,,
20231120_174420,30.0,0.3203125,0.109375,0.5390625,0.36328125,13933,,
20231120_174420,8.0,0.111328125,0.28125,0.306640625,0.576171875,18524,,
20231120_174420,16.0,0.533203125,0.271484375,0.771484375,0.546875,15395,,
20231120_174420,15.0,0.21875,0.611328125,0.6796875,0.865234375,38556,,
20231120_174420,7.0,0.912109375,0.6484375,0.98828125,0.728515625,2089,,
20231120_174428,8.0,0.140625,0.287109375,0.330078125,0.5859375,19102,,
20231120_174428,30.0,0.357421875,0.119140625,0.58203125,0.380859375,14655,,
20231120_174428,16.0,0.56640625,0.298828125,0.80859375,0.58203125,16195,,
20231120_174428,15.0,0.228515625,0.6328125,0.703125,0.896484375,40347,,
20231120_174428,7.0,0.892578125,0.052734375,0.97265625,0.134765625,2181,,
20231120_180116,23.0,0.166015625,0.123046875,0.576171875,0.4453125,23402,,
20231120_180116,8.0,0.185546875,0.513671875,0.369140625,0.7109375,9797,,
20231120_180116,16.0,0.63671875,0.2734375,0.794921875,0.529296875,12632,,
20231120_180116,15.0,0.4140625,0.60546875,0.75390625,0.91796875,26626,,
20231120_180116,7.0,0.857421875,0.06640625,0.939453125,0.1484375,2289,,
20231120_180129,23.0,0.353515625,0.09765625,0.732421875,0.412109375,20680,,
20231120_180129,7.0,0.005859375,0.244140625,0.087890625,0.322265625,2152,,
20231120_180129,8.0,0.298828125,0.45703125,0.453125,0.6328125,8592,,
20231120_180129,15.0,0.48046875,0.625,0.806640625,0.888671875,24256,,
20231120_180129,16.0,0.75,0.310546875,0.90625,0.560546875,11817,,
20231120_180150,7.0,0.134765625,0.03515625,0.203125,0.099609375,1536,,
20231120_180150,23.0,0.13671875,0.28125,0.416015625,0.591796875,16809,,
20231120_180150,16.0,0.390625,0.16796875,0.60546875,0.31640625,8991,,
20231120_180150,15.0,0.62109375,0.30859375,0.857421875,0.5859375,18932,,
20231120_180150,8.0,0.431640625,0.587890625,0.580078125,0.71484375,7006,,
20231120_180159,7.0,0.138671875,0.154296875,0.21484375,0.228515625,1901,,
20231120_180159,23.0,0.462890625,0.1484375,0.7734375,0.42578125,16660,,
20231120_180159,8.0,0.33984375,0.439453125,0.462890625,0.583984375,6741,,
20231120_180159,16.0,0.736328125,0.400390625,0.88671875,0.6171875,9209,,
20231120_180159,15.0,0.4609375,0.626953125,0.740234375,0.865234375,19023,,
20231120_180208,15.0,0.5078125,0.154296875,0.798828125,0.40234375,19854,,
20231120_180208,16.0,0.330078125,0.37890625,0.494140625,0.6015625,9672,,
20231120_180208,7.0,0.099609375,0.306640625,0.177734375,0.3828125,1997,,
20231120_180208,8.0,0.76171875,0.453125,0.908203125,0.59765625,7623,,
20231120_180208,23.0,0.4375,0.59765625,0.76171875,0.87890625,17926,,
20231120_180217,15.0,0.271484375,0.099609375,0.568359375,0.353515625,21339,,
20231120_180217,16.0,0.10546875,0.353515625,0.275390625,0.591796875,10985,,
20231120_180217,8.0,0.564453125,0.396484375,0.701171875,0.54296875,7586,,
20231120_180217,23.0,0.240234375,0.560546875,0.583984375,0.853515625,18977,,
20231120_180217,7.0,0.919921875,0.755859375,0.98828125,0.826171875,1650,,
20231120_180239,23.0,0.552734375,0.28125,0.830078125,0.607421875,18173,,
20231120_180239,16.0,0.330078125,0.552734375,0.5546875,0.716796875,9633,,
20231120_180239,15.0,0.103515625,0.25,0.353515625,0.5390625,20178,,
20231120_180239,8.0,0.400390625,0.1328125,0.548828125,0.27734375,7744,,
20231120_180239,7.0,0.79296875,0.86328125,0.869140625,0.939453125,1943,,
20231120_180439,15.0,0.283203125,0.12109375,0.576171875,0.373046875,20998,,
20231120_180439,8.0,0.568359375,0.419921875,0.703125,0.56640625,7522,,
20231120_180439,16.0,0.11328125,0.3671875,0.28125,0.599609375,10759,,
20231120_180439,23.0,0.236328125,0.578125,0.572265625,0.869140625,18826,,
20231120_180439,7.0,0.896484375,0.0703125,0.96875,0.14453125,1810,,
20231120_180454,8.0,0.37890625,0.1484375,0.546875,0.31640625,8785,,
20231120_180454,15.0,0.0390625,0.23046875,0.322265625,0.548828125,23997,,
20231120_180454,23.0,0.517578125,0.373046875,0.814453125,0.6875,19780,,
20231120_180454,16.0,0.244140625,0.587890625,0.478515625,0.775390625,11058,,
20231120_180454,7.0,0.900390625,0.783203125,0.978515625,0.859375,2003,,
20231120_180531,8.0,0.177734375,0.208984375,0.369140625,0.404296875,9403,,
20231120_180531,23.0,0.46875,0.017578125,0.771484375,0.380859375,22083,,
20231120_180531,15.0,0.138671875,0.466796875,0.4765625,0.763671875,24672,,
20231120_180531,16.0,0.56640625,0.470703125,0.78125,0.666015625,11712,,
20231120_180531,7.0,0.841796875,0.865234375,0.921875,0.9453125,2207,,
20231120_180607,8.0,0.42578125,0.166015625,0.58984375,0.326171875,8022,,
20231120_180607,23.0,0.646484375,0.18359375,0.939453125,0.54296875,18550,,
20231120_180607,15.0,0.216796875,0.357421875,0.458984375,0.673828125,21332,,
20231120_180607,16.0,0.546875,0.58984375,0.779296875,0.73046875,10143,,
20231120_180607,7.0,0.0390625,0.8203125,0.12109375,0.8984375,2149,,
20231120_180623,8.0,0.287109375,0.162109375,0.45703125,0.314453125,8491,,
20231120_180623,15.0,0.02734375,0.3359375,0.275390625,0.650390625,23053,,
20231120_180623,16.0,0.341796875,0.60546875,0.583984375,0.755859375,10465,,
20231120_180623,23.0,0.49609375,0.2265625,0.79296875,0.591796875,18892,,
20231120_180623,7.0,0.916015625,0.705078125,0.9921875,0.779296875,1917,,
20231121_130752,8.0,0.181640625,0.228515625,0.38671875,0.546875,20038,,
20231121_130752,16.0,0.427734375,0.08203125,0.70703125,0.28515625,15562,,
20231121_130752,35.0,0.58203125,0.39453125,0.8515625,0.66015625,17567,,
20231121_130752,24.0,0.24609375,0.609375,0.642578125,0.822265625,18923,,
20231121_130752,7.0,0.755859375,0.90625,0.8359375,0.9921875,2320,,
20231121_130803,7.0,0.05859375,0.125,0.142578125,0.20703125,2283,,
20231121_130803,24.0,0.224609375,0.3984375,0.392578125,0.78515625,18291,,
20231121_130803,16.0,0.72265625,0.396484375,0.912109375,0.658203125,14358,,
20231121_130803,35.0,0.455078125,0.638671875,0.705078125,0.89453125,17262,,
20231121_130803,8.0,0.380859375,0.236328125,0.701171875,0.427734375,18118,,
20231121_130813,8.0,0.298828125,0.24609375,0.625,0.427734375,19198,,
20231121_130813,7.0,0.888671875,0.04296875,0.96875,0.125,2200,,
20231121_130813,24.0,0.111328125,0.38671875,0.294921875,0.787109375,19191,,
20231121_130813,35.0,0.337890625,0.654296875,0.603515625,0.921875,18281,,
20231121_130813,16.0,0.64453125,0.419921875,0.83984375,0.6953125,15304,,
20231121_130944,7.0,0.9140625,0.46484375,0.9921875,0.544921875,2078,,
20231121_130944,24.0,0.525390625,0.158203125,0.806640625,0.44140625,18076,,
20231121_130944,35.0,0.197265625,0.16015625,0.439453125,0.41796875,18937,,
20231121_130944,16.0,0.146484375,0.53125,0.39453125,0.783203125,16763,,
20231121_130944,8.0,0.46484375,0.515625,0.7734375,0.8125,19131,,
20231121_130952,7.0,0.810546875,0.021484375,0.890625,0.1015625,2177,,
20231121_130952,24.0,0.701171875,0.328125,0.896484375,0.72265625,18117,,
20231121_130952,35.0,0.435546875,0.1484375,0.705078125,0.419921875,18176,,
20231121_130952,16.0,0.150390625,0.328125,0.35546875,0.6171875,16700,,
20231121_130952,8.0,0.34765625,0.642578125,0.6640625,0.822265625,19745,,
20231121_131037,35.0,0.40625,0.099609375,0.703125,0.396484375,21735,,
20231121_131037,24.0,0.703125,0.29296875,0.91015625,0.716796875,20945,,
20231121_131037,8.0,0.326171875,0.642578125,0.669921875,0.83203125,23137,,
20231121_131037,16.0,0.1015625,0.302734375,0.330078125,0.619140625,20218,,
20231121_131037,7.0,0.888671875,0.056640625,0.97265625,0.142578125,2436,,
